Task_name,Participant #,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response
Movie Task-lms,subject_56,-9,189.3816826,1.2,3.6,7,4.8,2.3,3.3,4,3.1,2.1,4.4,6.2,1.6,5.3,3.3
Movie Task-lms,subject_56,-9,11.5442889,4.3,5.3,1.9,5.1,4,1.2,4.8,8,8,5.5,7,7.1,8.9,4.6
Movie Task-summer,subject_56,-6,168.7027604,3,2,6,5,10,4,9,7,5.1,5,7,6,8,6
Movie Task-summer,subject_56,-6,160.9767081,1,7.5,4.5,3.3,8,5.1,6.7,5,7.6,5.5,5.5,5.4,6.5,6.7
Movie Task-summer,subject_56,-6,112.2877704,2,7,5,7,9,7,2,10,6,5.1,6,8.3,2,8
Movie Task-summer,subject_56,-6,128.1329903,7.8,6.8,4.7,7.9,5,7,3.6,5,8,4.3,2.8,9,10,7
Movie Task-summer,subject_56,-6,127.1329964,4.7,4.4,4.1,4.8,5.6,3.8,7.3,5.8,5.5,5,6.5,7.8,7.1,5.4
Movie Task-summer,subject_56,-6,6.2300019,2.4,5.8,6.8,4.3,5.6,6.9,2.4,5.7,4.9,4,4.9,3.3,3.7,7
Movie Task-c4,subject_56,-12,180.1292877,7.2,4.2,5.5,3.8,7.1,6.8,1,7.4,4.5,8.1,3.4,1.6,6.7,6.1
Movie Task-c4,subject_56,-12,141.9444078,9.3,6.3,1.8,4.8,7.4,9.3,1.5,3.6,4,1.5,2.6,4.1,7.9,3.9
Movie Task-c4,subject_56,-12,119.5107544,4,7.2,3,4.8,5,4.7,4.2,4.4,9,7.2,9.1,8,1,1
Movie Task-c4,subject_56,-12,96.3925604,6.2,3.4,7.8,3.9,8.4,4,1.1,9.2,3.6,4.3,5.1,4.3,7,5.2
Movie Task-c4,subject_56,-12,186.5976922,5.8,8,5.8,4,10,3.3,3.5,9,4,6.2,8,7,8.8,2.2
Movie Task-c4,subject_56,-12,3.8857197,1.9,1.1,7.9,1.6,4.3,3.8,10,9.1,6.7,3.8,2.9,5.3,9,5
Movie Task-summer,subject_57,15,189.7621835,8.9,8.8,1.1,5.6,6.4,5.3,7,4.1,4.9,3.5,2.2,4.6,8,7.7
Movie Task-summer,subject_57,15,147.7338177,9.6,10,1,7.9,8.6,10,10,8,5.2,7.9,9,6.7,1,10
Movie Task-summer,subject_57,15,116.2605365,6,10,1,4.8,6.3,6.1,3.1,5.9,5.4,5.8,5.4,10,5.2,5.3
Movie Task-summer,subject_57,15,99.2779066,6.7,10,4,3.8,1.8,1.7,7,5.3,2.6,3.9,6.8,6.4,1.3,7.5
Movie Task-summer,subject_57,15,190.6515633,9.6,10,2.1,6.3,2.1,8.1,8.7,8.2,8,6,3.7,2.6,7.3,2.7
Movie Task-summer,subject_57,15,13.389458,1,7,10,6.7,1,1,2.2,10,8.5,1,1.2,4.1,1,5.1
Movie Task-c4,subject_57,7,112.2641761,7.6,2.3,1,4.9,1,3.2,4.9,2.5,2.9,6.5,2.7,3.3,8.8,5
Movie Task-c4,subject_57,7,195.0045064,10,8.3,7.6,1,2.5,1,1,1.8,10,1.7,8.2,5.4,1,10
Movie Task-c4,subject_57,7,158.0576406,7.7,2.5,1,8.1,1.7,7.1,3.4,3.1,3.1,6.2,1,2.2,4.6,5.4
Movie Task-c4,subject_57,7,127.8679715,6.8,6.2,4.5,4.1,3,1.3,2.3,8.8,2.4,3.5,1.5,6.6,6.9,5
Movie Task-c4,subject_57,7,114.3074312,6.4,6.4,3.5,10,1.8,1,3,7.7,1,3.5,1,7.1,1.5,5
Movie Task-c4,subject_57,7,7.8819388,1,1,1.4,1.5,1.7,2.2,7,3.2,2.5,1.5,4.9,2.5,1.7,5.1
Movie Task-lms,subject_57,-6,110.7455982,8.3,8,1,2.4,3.2,3.2,10,7.8,2.2,2.3,1.9,4.5,2.8,8.5
Movie Task-lms,subject_57,-6,187.9495914,8.5,7.6,1,7.6,6.6,3.6,9.1,1.8,1,3.4,1,1.5,1.1,10
Movie Task-lms,subject_57,-6,158.2087993,8.6,4,2.6,2,3.1,2.2,1.6,1.8,2,5.6,1,2.6,2.4,5.1
Movie Task-lms,subject_57,-6,127.352446,7.2,4.8,8.1,2.7,2.4,4.3,2.4,8,8.7,8,1,7.3,8.7,2.2
Movie Task-lms,subject_57,-6,112.7387092,8.4,6.3,10,1.3,1,2.7,2.5,7.1,10,8.5,2.8,3.5,10,1
Movie Task-lms,subject_57,-6,8.8528171,1.9,4,1,1,4.9,1,5.4,1.3,9.7,4,1.1,1.5,10,9.3
Movie Task-lms,subject_58,9,125.2135638,7.1,2.6,7.4,10,8,1.6,8.9,8.9,8.4,1.5,8.7,3,1.2,8.8
Movie Task-lms,subject_58,9,147.8520193,8,10,10,8.8,8.6,8.8,1,1,2.7,9.4,8.2,8.9,9.1,2.9
Movie Task-lms,subject_58,9,159.9965482,7.3,9,4.4,4.2,9,8.2,9,8.6,3.1,6.7,9,9,3,2.2
Movie Task-lms,subject_58,9,96.1618596,3.4,8,4.6,5.7,9,2.5,3,3.2,5.8,7.9,6.4,6.1,8.8,6.6
Movie Task-lms,subject_58,9,172.2383948,9.9,6,4,7,6,8.8,7.3,6.7,4.1,7.1,4.1,6.9,1,6.1
Movie Task-lms,subject_58,9,5.0163895,6.9,8.7,3.2,8,2,7.9,5.8,7.1,6.9,4.6,8.1,5.7,7.2,3.1
Movie Task-c4,subject_58,15,121.8035446,7.6,9.7,10,8.8,6.8,6.9,2,7.9,3.7,6.1,3.2,7.8,8,2
Movie Task-c4,subject_58,15,210.9038225,5.9,9.7,9.3,9,2,8.9,4,7.4,9.4,2.2,7.4,1.8,3.9,6.4
Movie Task-c4,subject_58,15,83.3673713,9.3,5.7,7.9,5,9.6,10,6,5,4,2.8,8,9.9,10,3.2
Movie Task-c4,subject_58,15,66.7372212,8.8,5.7,3.6,10,2.8,6.4,5.4,3,6.3,9,9,9.1,3.1,4.1
Movie Task-c4,subject_58,15,170.8708963,8.1,4.3,7.5,3.9,6.3,8.2,6.1,6.1,6.1,3,6,4.1,10,3.8
Movie Task-c4,subject_58,15,4.9161553,9.6,8,9,2.7,5.1,4.9,8,3.2,9.8,1.1,2.8,4.2,4.2,3.9
Movie Task-summer,subject_58,6,83.9039118,7.7,5.1,10,6,8.3,5,9.1,9.1,3.9,8.9,10,7.1,7.9,5.3
Movie Task-summer,subject_58,6,150.9375806,4.9,1.3,1.4,1.3,2.3,1.9,8.1,6,7.6,8,1.7,2.3,9.1,9.9
Movie Task-summer,subject_58,6,161.8794595,9,2.4,1.6,2.5,6,2.2,8.9,2,8,1.8,1.8,1.4,9.6,9
Movie Task-summer,subject_58,6,97.4288924,2.2,8,6.4,9.3,3.2,9,2.6,7.1,9.7,2.4,4.9,8.6,7,9.4
Movie Task-summer,subject_58,6,172.8573239,9,8.8,7.4,2.3,4,2.9,6,5.5,5,7,9.3,6,8.3,2.1
Movie Task-summer,subject_58,6,3.9808301,5,8,9.3,7.6,3.2,2.2,5.2,2,2.2,2.1,6.8,3,2.2,5.9
Movie Task-lms,subject_59,7,167.8431229,8.5,6,2.9,8.5,2.9,6.4,2,2.1,7,6,4,8.1,8.9,6
Movie Task-lms,subject_59,7,74.558336,7.5,8.3,8.1,7.4,1.4,9,2.4,7.1,7.9,5.3,3.7,8,8.4,6.4
Movie Task-lms,subject_59,7,219.509533,7,8.3,8.2,7.4,1.6,4,8.1,7.6,7.5,4.6,4.1,9.2,8.2,7
Movie Task-lms,subject_59,7,68.1201221,7.9,8.3,6.6,2.3,3,8.4,8.4,6.2,6.6,3.8,7,9,8.1,7.2
Movie Task-lms,subject_59,7,129.0692219,8.1,8.3,7.4,8,2.3,8.5,8.1,8,7.7,2.7,8,8,7.8,7.1
Movie Task-lms,subject_59,7,5.1632526,8,5,4,7,4,4.4,7.1,3,7.8,4.8,7.7,8,3.9,6.7
Movie Task-summer,subject_59,9,94.0603717,4,2.5,5,3.4,3.2,6.1,2,2.4,6,2.2,8,5,6.8,5.9
Movie Task-summer,subject_59,9,157.7418144,4,2.2,2.8,3.6,5.1,7,2.3,2.8,3.1,2,8.4,7.5,2.3,6.6
Movie Task-summer,subject_59,9,114.2244122,8.1,7,7,3.1,3.7,7.2,2.9,4.4,3.1,3,4.1,7.8,3.3,4.7
Movie Task-summer,subject_59,9,113.874535,8,7.3,3.4,3,4.4,8,3.6,6,6.1,3.6,8.3,7,7.6,6
Movie Task-summer,subject_59,9,143.5463167,8.5,2.7,7.3,3.4,3.7,7.2,6.2,2.7,3.4,3.3,8.7,7.9,4.4,3.4
Movie Task-summer,subject_59,9,4.4434998,8,7.3,3,7.1,4,8,8.3,3.5,4,3.7,8.3,7.3,3.9,3.5
Movie Task-c4,subject_59,13,189.1042592,2.8,6.4,4.3,7.8,3.8,3.2,4.2,4.2,8.2,3.7,4.8,7.1,8,7.4
Movie Task-c4,subject_59,13,115.825493,7.6,7.6,7,3.4,3.7,8.4,4.8,3,3.2,8.2,6.2,3,5.5,4.1
Movie Task-c4,subject_59,13,124.5649244,6.4,3,6.8,3.8,3.3,5.2,3.6,3.6,3.6,3.2,3.2,7.2,6.8,4.1
Movie Task-c4,subject_59,13,143.3641022,8.6,6.6,3.2,7.2,4.8,5,4.5,7.5,7.8,3.4,8.3,9,4.3,4
Movie Task-c4,subject_59,13,98.4113332,3.9,5.7,3.5,3.3,4.6,5.8,6.6,4,3,4.7,7.9,6.9,5.9,4.7
Movie Task-c4,subject_59,13,6.1124204,3,6.6,4.8,4,6.4,5.3,6.3,5.7,6.2,4,5.3,7.1,7,8
Movie Task-c4,subject_61,5,212.8271982,8,8,5,6.9,7.5,7.1,6.5,5.3,5.8,2.8,3,7.6,5,3
Movie Task-c4,subject_61,5,55.3095406,5,10,1,9.1,7.5,2.5,4.3,6,2,7.2,1,6.9,7,5
Movie Task-c4,subject_61,5,99.2944146,6,10,2.7,2.8,5,9.7,1,3.6,3.7,8.7,1.8,10,8.2,2.2
Movie Task-c4,subject_61,5,189.6316559,4,10,5,7,6,8,8,1.9,1,1.9,1.8,7.9,3.3,6
Movie Task-c4,subject_61,5,78.3936651,6.3,4,8,6.4,2.5,3,1.7,7.2,7.7,1.8,7.9,7.7,7.8,5.7
Movie Task-c4,subject_61,5,5.5111976,7.5,6.8,7.2,6.9,6.7,5,2.6,8.1,5,2,6.2,6.8,7.8,5.5
Movie Task-summer,subject_61,9,108.8548828,7.7,7.4,7.6,8.2,8.8,9,3.8,3.5,4.7,2.2,2.9,7,7,8
Movie Task-summer,subject_61,9,189.1154303,6.6,7.7,5,7,7.9,10,8.5,2,6,2.7,2.9,8.2,9,7.5
Movie Task-summer,subject_61,9,157.2402699,7.4,4.8,3.8,8.3,2.2,8.1,7.4,2,1.6,3,1.7,7.8,7,8.3
Movie Task-summer,subject_61,9,128.567422,7.1,5.8,3.6,7.5,4,4.3,3.4,4,2,4.2,2,3.2,6.6,6.8
Movie Task-summer,subject_61,9,112.5546245,6.8,9,2.4,7.5,3,8.1,7,4,2,2,1.7,7.8,3,4
Movie Task-summer,subject_61,9,4.8385033,5.5,8.7,3.6,3.2,7,2.9,6.5,4.1,3.5,2.4,2.2,3,6,8
Movie Task-lms,subject_61,-12,189.2180793,6.2,7.5,7.3,7.4,8,6.5,7.4,3.8,3,2.2,3.5,7.5,2,5
Movie Task-lms,subject_61,-12,111.3209564,3.3,8,3.2,1.9,8,8.2,5.5,3,3.5,2.2,2,8.5,3.2,8.1
Movie Task-lms,subject_61,-12,141.0768632,6.3,9.1,8.2,7.9,7.8,7.5,6.4,2.4,7.4,2.9,1.9,2.4,2.8,7
Movie Task-lms,subject_61,-12,97.4763526,2.6,8.5,6.8,7,7,7.8,8.8,2.6,6.7,1,1.4,7.4,7.5,2.1
Movie Task-lms,subject_61,-12,156.9890708,1,8.7,3.4,7.8,7,7,6.9,3.6,3.9,1.4,1.5,5.6,7.1,8
Movie Task-lms,subject_61,-12,6.8863413,4.3,8.3,5.5,3.6,3.4,6.3,2.6,2.6,3.5,1.5,3,8.4,6.5,5.4
Movie Task-c4,subject_62,-14,117.3245969,7.9,7.7,1,8.6,8.4,8.1,1,5.6,6.1,5.2,1.6,2.9,7.8,3.2
Movie Task-c4,subject_62,-14,112.4402372,10,10,2,9.8,1.4,8.5,1,7.4,6,2.7,4,5.7,5.6,3.6
Movie Task-c4,subject_62,-14,127.8188421,7,9.1,1,9.9,7.6,8.3,3.9,8.2,9.3,1.8,1.7,8,6.1,3
Movie Task-c4,subject_62,-14,142.4974032,5.8,3.6,1.1,8.2,3.4,3.2,2.2,10,5.3,3.1,1.6,4.1,1.2,5.6
Movie Task-c4,subject_62,-14,156.942513,6.8,7.1,6.5,3.3,3.4,8.3,2.6,7,2.5,2.9,4,4.1,7,2.4
Movie Task-c4,subject_62,-14,4.3641613,8.6,7.3,5.3,7.6,7,7,10,5.8,2,6,5,2,4,3.4
Movie Task-lms,subject_62,-8,121.7357193,5.4,8.8,7.6,7.2,7.9,7.9,7.6,3.5,9,5.5,3.8,9.2,5.3,8.4
Movie Task-lms,subject_62,-8,112.1729866,4,6.9,9,4,10,9,4,2,10,10,4,6,6,1
Movie Task-lms,subject_62,-8,141.0134844,2.4,7.6,5.4,7.3,3,6,3.8,10,4.9,4.8,3,4.6,2,2
Movie Task-lms,subject_62,-8,131.9069729,9.3,9,5,5,2,7,10,7,5,7,6.1,7,8,7
Movie Task-lms,subject_62,-8,96.5942119,6.9,7.1,3.5,6.4,3,7.7,4.4,8,3.9,8.4,5.7,6.4,7.3,8.2
Movie Task-lms,subject_62,-8,4.5941906,6.9,9.1,5.4,6.9,6,5.3,6,5,2,5.9,9.4,5,3.7,6
Movie Task-summer,subject_62,-5,123.6536401,4,10,7,8,3.9,3.7,10,2,2,9,6,6.1,3,3
Movie Task-summer,subject_62,-5,200.3940056,4.5,9,8.5,9,9,6,4,6.5,3.2,8.4,5.5,9,7.5,8
Movie Task-summer,subject_62,-5,81.8327797,6.8,10,10,6.7,2,3,7.7,5.8,7.1,9.2,4.3,6.3,8.3,9.4
Movie Task-summer,subject_62,-5,65.1517177,10,5.8,6,7,4,10,10,7.6,3.3,7.8,3,5.6,6,4.6
Movie Task-summer,subject_62,-5,184.7988082,6.5,8,8.1,8.1,6,3,8,9,10,2,5,5,9,7
Movie Task-summer,subject_62,-5,3.6479307,6,7.8,10,5.3,8.6,7.9,5.3,4,7.1,4.4,9.4,8.7,5.6,5.6
Movie Task-c4,subject_63,-7,164.2961609,8.4,4.5,5.8,7,5.9,6.6,4.8,1,2.1,5.1,7.9,7.4,7,3.9
Movie Task-c4,subject_63,-7,132.6217987,9.3,9.6,5.7,9,8.2,9.2,7.2,1.3,1,5.9,7,8.2,9,1.9
Movie Task-c4,subject_63,-7,115.7245,8,8.8,3.1,8.9,9.7,9.3,8,1,1.5,5.8,5.4,8.8,8.1,5.1
Movie Task-c4,subject_63,-7,191.1019238,7.7,8,3.8,7.8,7.6,7.4,8.1,1.4,1.6,6.8,7.9,7.9,9,3.3
Movie Task-c4,subject_63,-7,53.4426182,8.9,8,5.3,7.8,3.7,8,7.7,2,1.9,6.3,7.2,8.2,8.1,2.4
Movie Task-c4,subject_63,-7,6.7909415,8.1,9.6,6,8,5,9,8.5,1.5,1.8,4.6,6.7,7.9,8.2,2.5
Movie Task-lms,subject_63,10,184.8337736,8.2,8.9,9.4,6.7,4.2,8.6,10,1.7,1,8.1,7.5,8,8.5,2.2
Movie Task-lms,subject_63,10,97.0272725,6.8,9.3,3.9,8.3,7.9,8.9,10,1.7,2.2,5.6,8.3,7.3,6.5,3
Movie Task-lms,subject_63,10,81.8822933,7,9,6.3,7.3,8,8.7,8.9,2.4,2.4,6.2,7.1,6.1,8.4,4.9
Movie Task-lms,subject_63,10,187.916288,8.8,9,6.5,8.7,6.8,8.9,8.9,1.9,2.5,2.6,5.4,6.8,8,8.2
Movie Task-lms,subject_63,10,127.6848655,7.7,8.1,6.2,8.3,7,9,9.7,2.1,1.9,2.5,3.8,7,6.9,8.2
Movie Task-lms,subject_63,10,4.3188335,7.2,8.3,5.7,7.6,7,8.6,7.6,1.6,2.1,1.7,5.4,5.8,6.5,5.4
Movie Task-summer,subject_63,-8,144.8019609,6.4,8.3,6.8,4.6,5.3,6.8,8.5,1.7,2.4,3,4.1,4.7,5.8,8.1
Movie Task-summer,subject_63,-8,111.5392654,6.1,8.2,4.2,8,7,8.9,8.7,2.5,1.7,2.5,3.5,5.2,9,9.1
Movie Task-summer,subject_63,-8,158.7931302,7.2,9.1,4.8,8,5.6,7.3,8.4,1.3,1.4,2,4.5,6.6,8.7,9.8
Movie Task-summer,subject_63,-8,156.5914507,7.9,8.3,8.9,4.7,4.3,7.7,7.3,2,2.4,2.4,7.9,7.3,8.4,6.2
Movie Task-summer,subject_63,-8,97.3270128,6.3,8.6,6.4,8.2,6.9,9.2,8.8,1.6,2,3,7.5,7.7,7.7,6.1
Movie Task-summer,subject_63,-8,4.8515815,7.3,4.4,5.3,7,6.6,7,7.9,1.4,2.5,2.4,7.4,6.5,6.8,4.3
Movie Task-lms,subject_68,11,219.880605,8,8,5,5.1,6.1,9,7,2.4,9.1,5.5,3.1,5.3,5,4.4
Movie Task-lms,subject_68,11,119.2780307,7,8,4,6.6,5.7,8.9,7,3.1,8,3,4,4.2,6.9,8
Movie Task-lms,subject_68,11,101.2631687,5.1,9,7.8,1.9,4.2,9,3,1.8,7.8,1,4,5.5,8.1,6.7
Movie Task-lms,subject_68,11,147.6181215,9.1,7.8,2.2,8.5,6.6,10,6.8,6.6,7.8,1.7,2.5,7.5,9.5,10
Movie Task-lms,subject_68,11,102.9834003,4.8,5,1.7,5,2.9,9,6,7,8,1.8,4.5,5,5,8.7
Movie Task-lms,subject_68,11,6.5950984,5,8,2.5,6.3,6,8,5.9,3.9,8.1,4.5,5,5.8,4.6,5.9
Movie Task-summer,subject_68,7,154.0278171,8.2,7.4,2.1,3.4,3.8,7,2.1,4.6,9.2,2,3.4,4.4,5.2,7
Movie Task-summer,subject_68,7,70.3560378,6.8,7.3,2.3,4.8,1.5,9.1,2.1,2.2,7,1.9,4,3.1,6,8
Movie Task-summer,subject_68,7,219.4422625,8.8,8.3,2.4,3.5,7.1,8.5,6.3,2.9,7,4.1,3.8,4.4,9.3,9.5
Movie Task-summer,subject_68,7,69.6382996,8.5,8.4,5.2,8,8,9.4,3.2,2,9.1,3.8,3.3,4,3.7,6.1
Movie Task-summer,subject_68,7,131.838366,6.1,6.3,4,4.4,7.2,10,3.7,2.8,9.3,5.8,3,4.5,4.8,5
Movie Task-summer,subject_68,7,5.5146686,7.5,5.7,5.1,6,5.6,9.5,3.2,3.4,7.3,4.2,4.4,3.7,3.5,4.6
Movie Task-c4,subject_68,7,178.2624185,6.6,5.9,1,3,5.8,7.8,1.5,4.2,4.6,3,3.6,2.6,5.4,4.8
Movie Task-c4,subject_68,7,114.4228013,8.8,8.6,6.8,8.5,1.8,7.7,3,3.8,8.1,1.9,4.7,6.2,8.3,3.6
Movie Task-c4,subject_68,7,96.3257881,9,9.1,4.5,7.3,2.9,8.9,5.6,2.8,9.1,1,6.2,6.8,8.5,6
Movie Task-c4,subject_68,7,144.5137978,8,5.7,3.5,6.8,3,9.4,4.5,1.7,8.2,2.2,5.2,6.2,6,5
Movie Task-c4,subject_68,7,104.3493396,8.1,9.1,4.5,6.5,3,9,4,2,8.2,1.5,4.8,5,8.1,5.2
Movie Task-c4,subject_68,7,5.5598065,7.5,6.8,2.5,7.6,1.9,8.6,5,1,6.5,1,4,4.6,8.5,5
Movie Task-lms,subject_69,-6,240.496588,3.6,1,7.4,7,1,1,1,1,1,1,8.6,2.4,1.5,5
Movie Task-lms,subject_69,-6,120.7945468,5.1,2.9,2.7,7.1,1,2.9,6.7,5.9,1,1,10,6.4,1,4.7
Movie Task-lms,subject_69,-6,149.3538796,8.6,9.2,1,1.2,1,8.4,9.1,3.8,1,5,4.1,10,1,4.4
Movie Task-lms,subject_69,-6,102.8153207,8.1,1,1,1,1,10,10,3.3,7.7,7.4,1,10,1,10
Movie Task-lms,subject_69,-6,167.1998674,10,1,1,10,1,2.3,2.1,10,10,2.1,1,1,5.1,5.5
Movie Task-lms,subject_69,-6,15.6536125,10,1,1,8.9,1,5.9,1,10,8.5,1.8,1,1,6.2,5.5
Movie Task-c4,subject_69,7,157.8613405,6.9,1,1,8.3,1,10,4.4,6.9,6.4,2.7,3.9,6,1.4,6
Movie Task-c4,subject_69,7,70.9229029,8.2,1,1,10,1,1,1,7.9,7.6,1,1,5.4,1,5.7
Movie Task-c4,subject_69,7,222.8437272,7.9,2.1,1,9.8,1,8.4,3.2,10,10,2.3,1,2,10,5.6
Movie Task-c4,subject_69,7,75.0596543,1,1,6.6,1.3,1,2.7,2.4,10,6.5,2.1,9.8,4.9,1,5.9
Movie Task-c4,subject_69,7,128.6190583,5.2,1,2,8.1,1,2.1,1.5,8.4,8.9,1,7.2,2.1,1.9,5.4
Movie Task-c4,subject_69,7,8.1664125,9.2,1.4,2.2,8.8,2.1,3.2,4.1,9,8.1,2.2,6.6,2.9,2.1,9
Movie Task-summer,subject_69,15,163.579796,6.3,8.3,2,7.1,7.5,7.8,3,4.6,2.4,5.2,2.9,7.6,1.1,3.8
Movie Task-summer,subject_69,15,159.2768023,8.3,10,1,2.2,1.8,8.3,9,6.3,3.5,4,1,8.6,3.7,7.9
Movie Task-summer,subject_69,15,113.2732807,7.4,10,3.4,1,1,7.9,6.5,4.3,3.8,2.3,3.6,6.8,5.2,7.5
Movie Task-summer,subject_69,15,128.7036154,7.4,10,1,1,3.1,7.3,10,4.3,3,1,7.2,7.3,5.6,4.3
Movie Task-summer,subject_69,15,128.6526127,8.1,10,2,6.3,1,7.8,10,4.1,4.6,3,4.8,5.9,2.2,3.7
Movie Task-summer,subject_69,15,7.2147679,1,1,6.6,1,1,1,1,1,1,1,10,2.9,1,8.1
Movie Task-summer,subject_70,-12,126.5796965,4.3,5,5.9,3.4,5.3,5.4,1,7.5,5.6,1.7,2.2,1,2.1,6.6
Movie Task-summer,subject_70,-12,119.7783696,5,9.1,1,6.4,8.3,7.8,9,4.2,4,3,5.2,6,1.3,8.7
Movie Task-summer,subject_70,-12,144.4144609,5.1,2.5,1,4.7,6.3,2.8,1.6,2.5,5,2.7,5.3,2.6,2.7,6.6
Movie Task-summer,subject_70,-12,135.5744065,1.6,1,3.4,4.6,5.9,1,2.7,2,3.8,1,5.3,1,1,5.3
Movie Task-summer,subject_70,-12,98.927338,1.6,3,1,2.1,5.7,3.8,1,3.3,1.4,1,5.9,1.3,1,3.4
Movie Task-summer,subject_70,-12,11.5273951,3.4,3.1,3,4.5,2.6,4.3,1,7,6.2,3,5,1,1,5
Movie Task-lms,subject_70,-14,237.408754,1,2.1,2.2,1,2,7.1,1,7.2,5.4,4.1,5,2.7,1,1
Movie Task-lms,subject_70,-14,157.6087623,1,1,2,8.2,1,1,1,8.3,5.6,1,5.7,5,1,1
Movie Task-lms,subject_70,-14,112.8562313,5.5,1.5,2.1,2.6,1,5.8,1,5.9,5,5.9,6,3.3,1,7
Movie Task-lms,subject_70,-14,127.501285,5.6,6.8,1,1.4,1,1,1,5.8,5.7,6.1,7.1,1,1,5
Movie Task-lms,subject_70,-14,127.4839362,1,1,2.1,1,1,1,1,1,5.3,1,1,1,1,6
Movie Task-lms,subject_70,-14,7.1095072,1.8,1,1,1,4.1,5.4,1,2.7,1,3.6,3.1,1,1,5.1
Movie Task-c4,subject_70,15,105.6706124,1,1,1,5.9,9,1,3.5,3,2.5,3,1,2.5,1,5
Movie Task-c4,subject_70,15,114.5899765,5.8,1,1,7.2,1,1,1,1.2,1,5.2,5.4,2.4,1,5.2
Movie Task-c4,subject_70,15,135.1409027,1,1,1,7.1,7.1,1,1,8.6,10,7,1,1,1,6.2
Movie Task-c4,subject_70,15,145.6322538,5.5,1,1,1,1,2,1,8.2,6.5,5.9,4.8,1,1,5.3
Movie Task-c4,subject_70,15,160.6609383,6,1,1,1,6,1,1,8.7,7.8,5.3,3.4,1,1,6
Movie Task-c4,subject_70,15,7.2308296,1,1,1,1,6.9,1,1,10,10,4.3,3.6,1,1,4.9
Movie Task-summer,subject_71,7,184.3308512,3.2,1,2,7.1,2,7,8.9,2,2.1,5.1,8.2,6,6.2,3
Movie Task-summer,subject_71,7,163.5626055,6.8,1.1,2.2,8.1,6.3,3.3,8.3,2,3.1,4.5,7.5,2.9,9.1,9.2
Movie Task-summer,subject_71,7,144.3633843,8.4,1.1,2,8,5.9,8.5,2,1.8,2,3,9.2,8.3,9.3,8
Movie Task-summer,subject_71,7,124.9476691,6.3,7.6,1.5,7.3,2.2,9,7.1,1.4,2.6,3.1,8.2,8.1,9.2,5
Movie Task-summer,subject_71,7,150.218195,8.2,2.3,6.3,8.3,1.4,5.2,4.1,1.9,1.6,6.5,7.2,4.4,9.3,1.6
Movie Task-summer,subject_71,7,20.2857695,4.3,1.4,7.5,6.1,1.6,3.4,6,1.2,1.5,2.1,7,2.2,8.2,1
Movie Task-c4,subject_71,9,225.3951813,8.2,3.1,3.1,6.2,1.3,3,7.2,7.6,6.1,7,2.9,2,6,2
Movie Task-c4,subject_71,9,123.4471006,7.5,1.4,3.1,7.2,1,7.2,1.6,4.3,6.2,8.2,1.4,3,8,1.3
Movie Task-c4,subject_71,9,145.3471013,8.8,2.4,1.6,7.3,1.3,1.6,7.3,8,8.5,7.1,2,1.9,2.4,4.3
Movie Task-c4,subject_71,9,108.2009307,1.8,1,1.4,5.4,1,1.6,2,6.4,7,8.3,1.5,1.7,8.1,2.5
Movie Task-c4,subject_71,9,160.8761925,9.2,6.2,1.7,6.1,1.3,8,6.2,8.9,9.2,8.2,2,7.3,8,5.3
Movie Task-c4,subject_71,9,14.8209802,1,4,7.6,7,2.9,1.9,1.6,1.2,1.5,6.8,1.9,1.5,4.3,5.3
Movie Task-lms,subject_71,-7,159.6784138,7.6,1.4,1.8,8.4,1.3,3.4,3.3,1.5,1.3,4,8.2,4.4,8,3.3
Movie Task-lms,subject_71,-7,119.5268194,6.3,1.4,4.2,7.3,3.9,7.2,3,2.1,2,6.3,6.9,2.4,8.8,7.1
Movie Task-lms,subject_71,-7,160.3932598,6.3,1.5,7,8,1.3,6.1,7,3.1,2,5.9,7.3,6.5,8.4,2.2
Movie Task-lms,subject_71,-7,162.9122396,7.4,1.3,2.1,8,1.5,7.5,3.6,7.7,8.4,8.4,2.4,3.4,8.8,5.4
Movie Task-lms,subject_71,-7,100.5295542,7.3,1.7,1.6,8.2,1.5,7.1,8.5,2,2.4,4.1,7,3.3,8.3,3.3
Movie Task-lms,subject_71,-7,7.4641515,1.4,1.5,1.5,7,1.4,5.8,3,3.2,1.4,8.1,2.2,2,9.2,8.5
Movie Task-c4,subject_72,-10,204.4461062,1,10,7.4,8.3,1.9,2,1,1.6,1.9,1,1,2.2,1,3.2
Movie Task-c4,subject_72,-10,140.1969396,6.8,7.8,2.3,1,1,1,1,1,2.1,1.8,7.5,5.9,7.1,3
Movie Task-c4,subject_72,-10,120.6138024,7.3,1,1,7.7,3.9,1,1,6.2,6.4,7.6,3.2,2.7,2.2,3.2
Movie Task-c4,subject_72,-10,194.5404397,9,8.4,3.7,8.8,7.5,1,1,9.2,6.3,8.6,5.8,6.9,3.9,4.2
Movie Task-c4,subject_72,-10,59.014307,9.1,1,7.4,6.9,1,4.3,1,10,9.1,1,10,5.4,1,1
Movie Task-c4,subject_72,-10,7.5134691,5.5,7.5,1,1,1,1,1,9.5,9.3,6.6,1,1,4.2,2.4
